ADDRESS,LATITUDE
"35 Connelly Way, Booragoon",-32.04144
"35 Cordelia Avenue, Coolbellup",-32.08467
"35 Corkhill Street, North Fremantle",-32.030577
"35 Cupello Drive, Swan View",-31.876790000000003
"35 Cuthbertson Drive, Cooloongup",-32.296409999999995
"35 Cvitan Bend, Madeley",-31.80546721
"35 Dainfern Loop, Madeley",-31.8096
"35 Dalrymple Drive, Leda",-32.26382
"35 Dance Drive, Middle Swan",-31.86820808
"35 Davenport Approach, Wandi",-32.19016917
"35 Denny Way, Alfred Cove",-32.03513826
"35 Dodd Street, Wembley",-31.924869399999995
"35 Drysdale Gardens, Wandi",-32.19225556
"35 Dumbarton Crescent, Menora",-31.92032
"35 Eastleigh Loop, Currambine",-31.728679999999997
"35 Edeline Street, Spearwood",-32.10399
"35 Edenhall Terrace, Waikiki",-32.31783491
"35 Edgewater Drive, Edgewater",-31.77068969
"35 Egham Road, Lathlain",-31.967229999999997
"35 Eiffel Circuit, Tapping",-31.719784000000004
"35 Elder Way, Bellevue",-31.90560436
"35 Ellesmere Circuit, Success",-32.132459999999995
"35 Elvire Street, Watermans Bay",-31.85183721
"35 Elward Way, Balga",-31.85321167
"35 Enfield Street, Lathlain",-31.96609
"35 Eudanda Place, Cannington",-32.00942
"35 Ewart Street, Midvale",-31.888279999999998
"35 Fairbourne Approach, Butler",-31.640990000000002
"35 Farmview Drive, Bellevue",-31.90827482
"35 Felstead Crescent, Hamersley",-31.851259999999996
"35 First Avenue, Bassendean",-31.90039
"35 Fleetwood Link, Aveley",-31.76940712
"35 Flinders Avenue, Hillarys",-31.80858
"35 Forrest Grove, Two Rocks",-31.502259999999996
"35 Fortescue Street, East Fremantle",-32.04249
"35 Freeduff Drive, Wattle Grove",-32.00425
"35 Freeth Road, Spearwood",-32.096835399999996
"35 Freycinet Circuit, Aubin Grove",-32.164590000000004
"35 George Street, Byford",-32.20792
"35 Giudice Way, Yangebup",-32.12829
"35 Gnangara Drive, Waikiki",-32.31349
"35 Gossamer Avenue, Mirrabooka",-31.851090000000003
"35 Grande Way, Beechboro",-31.869590000000002
"35 Guildford Road, Ashfield",-31.914
"35 Guinivere Way, Camillo",-32.11223639
"35 Gwelup Street, Karrinyup",-31.877709999999997
"35 Harrison Road, Mount Richon",-32.1545385
"35 Hepburn Way, Balga",-31.85291833
"35 Higginsville Parade, Pearsall",-31.784779999999998
"35 Highlander Place, Currambine",-31.72733
"35 HIGHVIEW STREET, Alexander Heights",-31.82415
"35 Hunter Way, Padbury",-31.795509999999997
"35 Iandra Loop, Carramar",-31.712629999999997
"35 Jacoby Street, Mahogany Creek",-31.90888
"35 Jane Brook Drive, Jane Brook",-31.859270000000002
"35 Kardan Drive, Yanchep",-31.53206047
"35 Karril Turn, Yanchep",-31.52905022
"35 Karunjie Road, Golden Bay",-32.43119
"35 Keanefield Drive, Carramar",-31.708909999999996
"35 Kennard Street, Kensington",-31.98381
"35 King Albert Road, Trigg",-31.87583878
"35 Kippilaw Loop, Carramar",-31.708840500000004
"35 Lalina Way, Wanneroo",-31.75815
"35 Lanark Street, Coolbinia",-31.917990000000003
"35 Lannam Road, Hilbert",-32.16673293
"35 Lantern way, Clarkson",-31.68486682
"35 Latham Road, Ferndale",-32.02988
"35 Lawler Street, North Perth",-31.91801
"35 Liberty Drive, Clarkson",-31.678497999999998
"35 Lilac Hill Vista, Madeley",-31.81533973
"35 Lindsay Drive, Noranda",-31.879
"35 Litchfield Circle, Wandi",-32.19292862
"35 Lithgow Drive, Clarkson",-31.68344
"35 Little River Cove, Jane Brook",-31.85698
"35 Long Beach Promenade, Mindarie",-31.69772721
"35 Longview Way, The Vines",-31.75403692
"35 Lowan Loop, Karawara",-32.007659999999994
"35 MacEdon Place, Craigie",-31.79368621
"35 Mahogany Loop, Atwell",-32.12769
"35 Maley Street, Ashfield",-31.91777
"35 Mantua Crescent, Churchlands",-31.92187256
"35 Marradong Street, Coolbinia",-31.911820000000002
"35 Marriott Road, Boya",-31.91552
"35 Mathis Way, Carine",-31.85756
"35 Mattingleys Approach, Burns Beach",-31.72520173
"35 MERCURY STREET, Carlisle",-31.980859000000002
"35 Messina Drive, Sinagra",-31.74050489
"35 Mint Circuit, Banksia Grove",-31.699309999999997
"35 Mitra Loop, Bennett Springs",-31.85813386
"35 Monaco Avenue, North Lake",-32.0775
"35 Mullaloo Drive, Mullaloo",-31.785459999999997
"35 Musgrove Crescent, Boya",-31.916759999999996
"35 Mustang Drive, Henley Brook",-31.797490000000003
"35 Nanika Crescent, Joondalup",-31.72956
"35 Nesbit Drive, Haynes",-32.1570245
"35 Newstead Crescent, Parmelia",-32.249559999999995
"35 Nobilis Street, Beeliar",-32.13169001
"35 Norwood Loop, Tapping",-31.715040000000002
"35 Oakdale Street, Floreat",-31.9406
"35 Oldenburg Pass, Stratton",-31.86335
"35 Orchid Avenue, Bennett Springs",-31.85781095
"35 Painted Parkway, Alkimos",-31.6234222
"35 Palmateer Drive, Carmel",-32.01563
"35 Pepler Avenue, Salter Point",-32.02466
"35 Pine Terrace, Darlington",-31.91739
"35 Pissaro Crescent, Ashby",-31.733156
"35 Plantation Street, Menora",-31.91398
"35 Pollard Way, Warnbro",-32.34511
"35 Pollen Turn, Banksia Grove",-31.68887791
"35 POLLOCK WAY, Clarkson",-31.695129100000003
"35 Priory Road, Maida Vale",-31.952165700000002
"35 Raleigh Street, Belmont",-31.94561
"35 Raspins Loop, Burns Beach",-31.72398569
"35 Reen Street, St James",-32.00415896
"35 Reynolds Road, Forrestfield",-31.99098
"35 Rhodes Crescent, Calista",-32.252520000000004
"35 Richmond Circus, East Fremantle",-32.04607
"35 Rickett Street, Haynes",-32.15790054
"35 Riverdale Road, Helena Valley",-31.918159999999997
"35 Rocklands Loop, Carramar",-31.70187793
"35 Romano Crescent, Iluka",-31.736909999999998
"35 Rosegreen Avenue, Butler",-31.64139157
"35 Roseheath Boulevard, Kiara",-31.881
"35 Russell Road, Madeley",-31.80806959
"35 Salvado Street, Cottesloe",-32.00568
"35 Santara Circle, Dianella",-31.876829999999998
"35 Scanlon Way, Lockridge",-31.88577
"35 Sedgeland Way, Ascot",-31.93739
"35 Shamrock Way, Huntingdale",-32.07881
"35 Shaw Road, Dianella",-31.8992
"35 Shelduck Crescent, Bennett Springs",-31.86057817
"35 Shoalwater Street, North Coogee",-32.08045165
"35 Simmental Vale, Stratton",-31.86494
"35 SISTINA ROAD, Ashby",-31.738923
"35 Southmead Drive, Landsdale",-31.80123
"35 St Leonards Boulevard, Dayton",-31.85738417
"35 Steedman Loop, Mirrabooka",-31.85433824
"35 Strathclyde Circuit, Champion Lakes",-32.11765519
"35 Sugarwood Drive, Thornlie",-32.06686
"35 Sulman Avenue, Salter Point",-32.02512047
"35 Swan View Road, Greenmount",-31.89515
"35 Talisker Bend, Golden Bay",-32.421517800000004
"35 Talus Drive, Mount Richon",-32.162995
"35 Tamarine Way, Swan View",-31.8763
"35 Taylor Road, Nedlands",-31.98483
"35 Thurleigh Approach, Butler",-31.64319
"35 Tindal Avenue, Yangebup",-32.12682036
"35 Traminer Way, Pearsall",-31.78337428
"35 Trumpeter Parade, Yanchep",-31.56404156
"35 Trusmore Crescent, Craigie",-31.78262
"35 Two Rocks Road, Two Rocks",-31.502440000000004
"35 Vellgrove Avenue, Parkwood",-32.047540000000005
"35 Wannell Street, Queens Park",-32.00160889
"35 Waylen Road, Shenton Park",-31.95872
"35 Weetman Road, Hammond Park",-32.17084892
"35 Weld Street, Nedlands",-31.97832
"35 Weymouth Boulevard, Quinns Rocks",-31.65986
"35 Whimbrel Parade, Bennett Springs",-31.86101115
"35 Whitlock Road, East Cannington",-32.00379732
"35 Whitsunday Avenue, Ridgewood",-31.66613
"35 Willow Road, Woodlands",-31.90724
"35 Wilson Street, Bassendean",-31.9069521
"35 Windrow Grove, Whitby",-32.28177308
"35 Winsor Road, Kalamunda",-31.98173459
"35 Wishaw Loop, Kinross",-31.717309999999998
"35 Wisteria Parade, Edgewater",-31.773670000000003
"35 Wittenoom Road, High Wycombe",-31.93692203
"35 Wundu Entrance, South Guildford",-31.914709999999996
"35 Wyperfeld Street, Yanchep",-31.55118786
"35 York Street, North Perth",-31.92711
"35 Zaragoza Drive, Port Kennedy",-32.36177
"35 Zeus Avenue, Madeley",-31.809836199999996
"350 Illawarra Crescent, Ballajura",-31.84567821
"350 Lilydale Road, Chidlow",-31.8582
"3500 Great Eastern Highway, Mahogany Creek",-31.90063
"351 South Street, Hilton",-32.06352966
"351 Stirling Street, Highgate",-31.93992
"351 Walcott Street, Coolbinia",-31.91797
"352 Walcott Street, Coolbinia",-31.9174
"352B Shepperton Road, East Victoria Park",-31.99187831
"353 Epsom Avenue, Redcliffe",-31.953609999999998
"354 Warwick Road, Warwick",-31.83404
"354b Huntriss Road, Woodlands",-31.90406529
"355B Lennard Street, Dianella",-31.90069936
"357 Millhouse Road, Aveley",-31.77894999
"358 Belmont Avenue, Kewdale",-31.97238091
"359 Lord Street, Beechboro",-31.86327
"35A Ada Street, Watermans Bay",-31.84927
"35a Bradford Street, Menora",-31.91794
"35A Central Road, Rossmoyne",-32.03883
"35A Chadwick Street, Hilton",-32.06461147
"35a Cranford Avenue, Brentwood",-32.0412113
"35a Donar Street, Innaloo",-31.899744300000002
"35A Emily Street, St James",-32.000659999999996
"35A Fennager Way, Calista",-32.24687
"35A Fortescue Street, East Fremantle",-32.04249
"35A Henning Crescent, Manning",-32.01395107
"35A Langley Road, Bayswater",-31.90955
"35A Lefroy Road, Beaconsfield",-32.06799864
"35A Manapouri Meander, Joondalup",-31.72113
"35A Newton Street, Bayswater",-31.92432108
"35a Pearl Road, Cloverdale",-31.96395942
"35A Pollock Street, Bentley",-32.00874
"35A Saw Road, Kardinya",-32.0623
"35A Stevens Street, White Gum Valley",-32.05785379
"35A Stonesfield Court, Padbury",-31.81557
"35A Strickland Road, Ardross",-32.02912
"35a Virginia Avenue, Maddington",-32.06219598
"35B Barrett Street, Wembley",-31.94010126
"35B Central Road, Rossmoyne",-32.03883
"35B Fitzroy Road, Rivervale",-31.95763673
"35B Hartfield Way, Westminster",-31.86798864
"35B Sorrento Street, North Beach",-31.85910824
"35B Star Street, Carlisle",-31.974601
"35B Victoria Avenue, Claremont",-31.98893668
"36 Abingdon Road, Swan View",-31.884086699999997
"36 Adenine Bend, Piara Waters",-32.12099828
"36 Ailsa Street, Wembley Downs",-31.92031904
"36 Albert Road, Lesmurdie",-32.010740000000006
"36 Allamanda Drive, South Lake",-32.10265
"36 Amity Circuit, Shoalwater",-32.294893
"36 Ammanford Crescent, Butler",-31.64193
"36 Andrews Turn, Wanneroo",-31.781762
"36 Annois Road, Bibra Lake",-32.09545
"36 Ashdale Boulevard, Darch",-31.81017
"36 Ashridge Turn, Canning Vale",-32.087990000000005
"36 Avon Crescent, Viveash",-31.878890000000002
"36 Banksia Street, Joondanna",-31.911040000000003
"36 Bathgate Loop, Koondoola",-31.84037
"36 Bay Road, Claremont",-31.98566
"36 Baycliff Turn, Waikiki",-32.3226506
"36 Beaconsfield Street, St James",-32.00024133
"36 Bedfordale Hill Road, Mount Richon",-32.1607713
"36 Benjamin Crescent, Tapping",-31.722242600000005
"36 Bentley Street, Stoneville",-31.87019
"36 Bernley Drive, Viveash",-31.87557
"36 Bight Reefs Road, Singleton",-32.452690000000004
"36 Binnacle Road, Ocean Reef",-31.76405
"36 Blairgowie Heights, Kinross",-31.712229999999998
"36 Bloomsbury Way, Harrisdale",-32.12920313
"36 Bonannella Entrance, Sinagra",-31.7364
"36 Boreham Street, Cottesloe",-31.990509999999997
"36 Borough Road, Baldivis",-32.35865993
"36 Brecknock Way, Girrawheen",-31.8423
"36 Brian Avenue, Mount Pleasant",-32.03849072
"36 Briggs Street, South Lake",-32.11269748
"36 Brooking Street, South Guildford",-31.90596194
"36 Broun Avenue, Embleton",-31.907840000000004
"36 Brownell Crescent, Medina",-32.23254169
"36 Burleigh Boulevard, Yanchep",-31.55020503
"36 Burridge Way, Hamilton Hill",-32.07971
"36 Butcher Street, Mundijong",-32.29101645
"36 Buxton Street, Mount Hawthorn",-31.9237
"36 Caduceus Way, Hilbert",-32.17943376
"36 Campbell Street, Kensington",-31.987090000000002
"36 Carabeen Road, Maddington",-32.04974
"36 Carawatha Avenue, Mount Nasura",-32.141529999999996
"36 Carrick Road, Mount Richon",-32.1548911
"36 Castroreale Boulevard, Sinagra",-31.739340000000002
"36 Celeste Street, Eglinton",-31.59880544
"36 Cesare Circle, Madeley",-31.80902383
"36 Challenger Avenue, Parmelia",-32.2487
"36 Clianthus Way, Koongamia",-31.9077794
"36 Clinton Avenue, St James",-32.00176226
"36 Clive Street, Bicton",-32.0218
"36 Coleridge Place, North Lake",-32.07962
"36 Colwyn Loop, Tapping",-31.713080100000003
"36 Cooper Street, Nedlands",-31.97912
"36 Craigie Drive, Craigie",-31.781670000000002
"36 Crawford Street, Cannington",-32.01969702
"36 Cutter Crescent, Beldon",-31.7731
"36 Dakin Street, Jolimont",-31.94846027
"36 Dallas Crescent, Wanneroo",-31.750709999999998
"36 Daly Circle, Langford",-32.03422083
"36 Damascus Drive, Greenmount",-31.89368
"36 Dampier Loop, Mirrabooka",-31.849109999999996
"36 Darile Street, Hillman",-32.282309999999995
"36 Davies Crescent, Gooseberry Hill",-31.96238087
"36 De Havilland View, Maylands",-31.9419
"36 Dean Road, Jandakot",-32.102059999999994
"36 Dolphin Way, Beldon",-31.7702
"36 Dorrigo Gardens, Jane Brook",-31.866429999999998
"36 Douglas Avenue, South Perth",-31.97867
"36 Drysdale Gardens, Wandi",-32.19176497
"36 Edgewater Road, Salter Point",-32.02336
"36 Eldridge Grove, Cannington",-32.00425756
"36 Elliott Road, Trigg",-31.87555705
"36 Elmore Street, Mount Helena",-31.870359999999998
"36 Elvington Way, Thornlie",-32.06051
"36 Fairywren Drive, Bennett Springs",-31.86005432
"36 Farmer Avenue, Brookdale",-32.16667
"36 Farmview Drive, Bellevue",-31.908459999999998
"36 Faulkner Way, Eden Hill",-31.889290000000003
"36 Felstead Crescent, Hamersley",-31.8508
"36 Fern Leaf Court, Leeming",-32.085
"36 Flora Terrace, Watermans Bay",-31.849090000000004
"36 Fontelina Parade, Iluka",-31.73208597
"36 Freeland Way, Eden Hill",-31.88904
"36 French Street, Ashfield",-31.918020000000002
"36 Freshwater Drive, Atwell",-32.1304
"36 Garden Road, Spearwood",-32.11469111
"36 Garran Loop, Henley Brook",-31.7999837
"36 Gidgi Way, Wanneroo",-31.748935200000002
"36 Gillon Street, Karawara",-32.009190000000004
"36 Girrawheen Drive, Gooseberry Hill",-31.95132744
"36 Glenelg Street, Applecross",-32.01337
"36 Goldsmith Road, Dalkeith",-31.99137
"36 Gratwick Terrace, Murdoch",-32.06268
"36 Grevillea Way, Heathridge",-31.7601
"36 Gwelup Street, Karrinyup",-31.877979999999997
"36 Haig Street, Ashfield",-31.915309999999998
"36 Halse Crescent, Melville",-32.04176
"36 Hanley Street, Stoneville",-31.87211694
"36 Harding Street, Hilbert",-32.16564374
"36 Hardy Road, Ashfield",-31.91739
"36 Helena Street, Guildford",-31.90110649
"36 Hennessy Drive, Ashby",-31.73633
"36 Hope Crescent, Lesmurdie",-31.99063
"36 Hope Street, Watermans Bay",-31.8519
"36 Hopetoun Terrace, Shenton Park",-31.963340000000002
"36 Hotham Street, Bayswater",-31.91904693
"36 Houghton Drive, Carramar",-31.71033
"36 Hubert Street, Darlington",-31.927559999999996
"36 Injidup Loop, Clarkson",-31.69339
"36 Innamincka Road, Greenmount",-31.898629999999997
"36 Jackadder Avenue, Hammond Park",-32.16160015
"36 Jackson Avenue, Winthrop",-32.050670000000004
"36 Jindare Loop, Carramar",-31.71178882
"36 Jugan Street, Mount Hawthorn",-31.917808
"36 Karoonda Road, Booragoon",-32.03903
"36 Keane Road, Harrisdale",-32.12504888
"36 Kentucky Boulevard, Hocking",-31.764187
"36 Keslake Way, Parkwood",-32.04828
"36 Kintail Road, Applecross",-32.01041151
"36 Kirin Way, Maddington",-32.04515
"36 Kirkus Road, Medina",-32.23575
"36 Lateral Loop, Beldon",-31.77389
"36 Lee Avenue, Hilton",-32.06662543
"36 Leeway Loop, Alkimos",-31.60080197
"36 Leon Road, Dalkeith",-31.9962
"36 Littlemore Way, Eden Hill",-31.89118
"36 Lotherton Way, Hocking",-31.77545
"36 Lowan Loop, Karawara",-32.008340000000004
"36 Lydon Boulevard, Atwell",-32.1311
"36 Mantua Crescent, Churchlands",-31.922179999999997
"36 Marine Terrace, Fremantle",-32.05689102
"36 Marjorie Avenue, Riverton",-32.028162
"36 Marnie Road, Glen Forrest",-31.90758
"36 Martin Street, Kelmscott",-32.116009999999996
"36 McCubbin Loop, Seville Grove",-32.132122499999994
"36 Mcdonald Street, Como",-31.990879999999997
"36 Merley Way, Parkwood",-32.04407
"36 Messina Avenue, Stirling",-31.89605438
"36 Miramare Boulevard, Currambine",-31.73023
"36 Monet Drive, Ashby",-31.7334777
"36 Moombaki Avenue, Bertram",-32.2474104
"36 Morgan Street, Shenton Park",-31.959020000000002
"36 Moston Crescent, Bertram",-32.23937657
"36 Mudlark Crescent, Ballajura",-31.843190000000003
"36 Needlewood Road, Churchlands",-31.92659069
"36 Nicholas Crescent, Hilton",-32.0697163
"36 Nirimba Close, South Guildford",-31.916190000000004
"36 Norfolk Street, Mount Lawley",-31.931720000000002
"36 Normandy Parade, Currambine",-31.73160681
"36 North Lake Road, Alfred Cove",-32.0355
"36 Norwood Loop, Tapping",-31.715790000000002
"36 Olivedale Road, Madeley",-31.805678999999998
"36 Orara Way, Merriwa",-31.6605
"36 Orelia Avenue, Orelia",-32.231169
"36 Orwell Crescent, Woodvale",-31.78758
"36 Owston Street, Mosman Park",-32.01820368
"36 Palomino Promenade, The Vines",-31.74987395
"36 Patterson Drive, Middle Swan",-31.87242
"36 Peninsula Avenue, Heathridge",-31.76476115
"36 Peridot Turn, Banksia Grove",-31.70508
"36 Pether Road, Manning",-32.01023
"36 Phoenix Drive, Kenwick",-32.03262
"36 Pira Loop, Byford",-32.20817692
"36 Pointer Way, Girrawheen",-31.83475
"36 Pruiti Crescent, Lesmurdie",-32.00829
"36 Raspins Loop, Burns Beach",-31.72371802
"36 Rickett Street, Haynes",-32.15802157
"36 Robinson Terrace, Daglish",-31.94831
"36 Rosebery Street, Jolimont",-31.94593
"36 Rusthall Way, Huntingdale",-32.083090000000006
"36 Salisbury Street, St James",-31.999129999999997
"36 Sandalwood Drive, Greenwood",-31.828470000000003
"36 Sauvignon Avenue, The Vines",-31.752979999999997
"36 Seagrove Boulevard, Merriwa",-31.662509999999997
"36 Secret Harbour Boulevard, Secret Harbour",-32.396
"36 Sellars Way, Bull Creek",-32.055279999999996
"36 Servetus Street, Swanbourne",-31.98074
"36 Shelburne Gardens, Ridgewood",-31.663553999999998
"36 Singleton Beach Road, Singleton",-32.44569
"36 Sowden Drive, Samson",-32.06766418
"36 St Catharines Promenade, Champion Lakes",-32.11399254
"36 St Elias Place, Caversham",-31.868709999999997
"36 Stokesay Street, Orelia",-32.23406771
"36 Stone Street, Maylands",-31.93232381
"36 Stormbird Loop, Currambine",-31.7331
"36 Summerton Road, Calista",-32.24129
"36 Sydney Street, North Perth",-31.9236875
"36 Sylvan Crescent, Leeming",-32.08678
"36 Talus Drive, Mount Richon",-32.16221397
"36 Thorold Avenue, Ellenbrook",-31.76633897
"36 Torridon Loop, Wanneroo",-31.774829999999998
"36 Tranquility Crescent, Aveley",-31.76717396
"36 Transom Way, Ocean Reef",-31.7645
"36 Treetop Avenue, Edgewater",-31.766609999999996
"36 Trott Road, Lesmurdie",-31.996370000000002
"36 Turner Road, Bullsbrook",-31.66986807
"36 Twilight Mews, Aubin Grove",-32.15855552
"36 View Terrace, Darlington",-31.91988
"36 Wanderer Parkway, Baldivis",-32.35167702
"36 Wangoola Terrace, Mount Nasura",-32.1457
"36 Wanstead Vista, Bertram",-32.24780169
"36 Waratah Drive, Camillo",-32.11156136
"36 Ward Avenue, Greenmount",-31.89562967
"36 Warlingham Drive, Lesmurdie",-31.997320000000002
"36 Waterlily Drive, Stratton",-31.86415
"36 Welara Circle, Henley Brook",-31.79707
"36 Wellaton Street, Midvale",-31.888279999999998
"36 Wem Mews, High Wycombe",-31.93262813
"36 Whitehouse Drive, Koondoola",-31.84586
"36/68 Fisher Street, Belmont",-31.95646384
"360 Walcott Street, Coolbinia",-31.916970000000003
"360 Warwick Road, Warwick",-31.83405
"361 Huntriss Road, Woodlands",-31.904690000000002
"361 Lesmurdie Road, Lesmurdie",-32.01055
"361 Morley Drive, Dianella",-31.88967956
"363 Epsom Avenue, Redcliffe",-31.95409
"363 Walcott Street, Coolbinia",-31.91745
"364 Knutsford Avenue, Kewdale",-31.97430279
"3645 Stoneville Road, Stoneville",-31.870279999999998
"364C Hardey Road, Cloverdale",-31.958754100000004
"365 Acton Avenue, Kewdale",-31.97413
"365 Allman Road, Parkerville",-31.8832
